Accession,Release_Date,Geo_Location
MT304476,2020-04-07T00:00:00Z,South Korea
MT039890,2020-02-11T00:00:00Z,South Korea
MT359865,2020-04-20T00:00:00Z,Spain
MT359866,2020-04-20T00:00:00Z,Spain
MT292569,2020-04-06T00:00:00Z,Spain
MT292570,2020-04-06T00:00:00Z,Spain
MT292571,2020-04-06T00:00:00Z,Spain
MT292572,2020-04-06T00:00:00Z,Spain
MT292573,2020-04-06T00:00:00Z,Spain
MT292574,2020-04-06T00:00:00Z,Spain
MT292575,2020-04-06T00:00:00Z,Spain
MT292576,2020-04-06T00:00:00Z,Spain
MT292577,2020-04-06T00:00:00Z,Spain
MT292578,2020-04-06T00:00:00Z,Spain
MT292579,2020-04-06T00:00:00Z,Spain
MT292580,2020-04-06T00:00:00Z,Spain
MT292581,2020-04-06T00:00:00Z,Spain
MT292582,2020-04-06T00:00:00Z,Spain
MT256917,2020-03-30T00:00:00Z,Spain: Valencia
MT256918,2020-03-30T00:00:00Z,Spain: Valencia
MT233519,2020-03-24T00:00:00Z,Spain: Valencia
MT233520,2020-03-24T00:00:00Z,Spain: Valencia
MT233521,2020-03-24T00:00:00Z,Spain: Valencia
MT233522,2020-03-24T00:00:00Z,Spain: Valencia
MT233523,2020-03-24T00:00:00Z,Spain: Valencia
MT198651,2020-03-17T00:00:00Z,Spain: Valencia
MT198652,2020-03-17T00:00:00Z,Spain: Valencia
MT198653,2020-03-17T00:00:00Z,Spain: Valencia
MT371047,2020-04-23T00:00:00Z,Sri Lanka
MT371048,2020-04-23T00:00:00Z,Sri Lanka
MT371049,2020-04-23T00:00:00Z,Sri Lanka
MT371050,2020-04-23T00:00:00Z,Sri Lanka
MT093571,2020-02-21T00:00:00Z,Sweden
MT374101,2020-04-24T00:00:00Z,Taiwan
MT374102,2020-04-24T00:00:00Z,Taiwan
MT374103,2020-04-24T00:00:00Z,Taiwan
MT374104,2020-04-24T00:00:00Z,Taiwan
MT374105,2020-04-24T00:00:00Z,Taiwan
MT374106,2020-04-24T00:00:00Z,Taiwan
MT374107,2020-04-24T00:00:00Z,Taiwan
MT374108,2020-04-24T00:00:00Z,Taiwan
MT374109,2020-04-24T00:00:00Z,Taiwan
MT374110,2020-04-24T00:00:00Z,Taiwan
MT374111,2020-04-24T00:00:00Z,Taiwan
MT374112,2020-04-24T00:00:00Z,Taiwan
MT374113,2020-04-24T00:00:00Z,Taiwan
MT374114,2020-04-24T00:00:00Z,Taiwan
MT374115,2020-04-24T00:00:00Z,Taiwan
MT374116,2020-04-24T00:00:00Z,Taiwan
MT370516,2020-04-23T00:00:00Z,Taiwan
MT370517,2020-04-23T00:00:00Z,Taiwan
MT370518,2020-04-23T00:00:00Z,Taiwan
MT192759,2020-03-16T00:00:00Z,Taiwan
MT066175,2020-02-14T00:00:00Z,Taiwan
MT066176,2020-02-14T00:00:00Z,Taiwan
MT447154,2020-05-08T00:00:00Z,Thailand
MT447155,2020-05-08T00:00:00Z,Thailand
MT447156,2020-05-08T00:00:00Z,Thailand
MT447157,2020-05-08T00:00:00Z,Thailand
MT447158,2020-05-08T00:00:00Z,Thailand
MT447159,2020-05-08T00:00:00Z,Thailand
MT447160,2020-05-08T00:00:00Z,Thailand
MT447161,2020-05-08T00:00:00Z,Thailand
MT447162,2020-05-08T00:00:00Z,Thailand
MT447163,2020-05-08T00:00:00Z,Thailand
MT447164,2020-05-08T00:00:00Z,Thailand
MT447165,2020-05-08T00:00:00Z,Thailand
MT447166,2020-05-08T00:00:00Z,Thailand
MT447167,2020-05-08T00:00:00Z,Thailand
MT447168,2020-05-08T00:00:00Z,Thailand
MT447169,2020-05-08T00:00:00Z,Thailand
MT447170,2020-05-08T00:00:00Z,Thailand
MT447171,2020-05-08T00:00:00Z,Thailand
MT447172,2020-05-08T00:00:00Z,Thailand
MT447173,2020-05-08T00:00:00Z,Thailand
MT447174,2020-05-08T00:00:00Z,Thailand
MT447175,2020-05-08T00:00:00Z,Thailand
MT447176,2020-05-08T00:00:00Z,Thailand
MN970003,2020-01-23T00:00:00Z,Thailand
MN970004,2020-01-23T00:00:00Z,Thailand
MT324679,2020-04-13T00:00:00Z,Tunisia
MT324680,2020-04-13T00:00:00Z,Tunisia
MT324681,2020-04-13T00:00:00Z,Tunisia
MT324682,2020-04-13T00:00:00Z,Tunisia
MT324683,2020-04-13T00:00:00Z,Tunisia
MT308701,2020-04-08T00:00:00Z,Tunisia: Tunis
MT327745,2020-04-13T00:00:00Z,Turkey
MT461603,2020-05-13T00:00:00Z,USA
MT461618,2020-05-13T00:00:00Z,USA
MT461619,2020-05-13T00:00:00Z,USA
MT461649,2020-05-13T00:00:00Z,USA
MT444515,2020-05-08T00:00:00Z,USA
MT444516,2020-05-08T00:00:00Z,USA
MT444517,2020-05-08T00:00:00Z,USA
MT444518,2020-05-08T00:00:00Z,USA
MT444519,2020-05-08T00:00:00Z,USA
MT444520,2020-05-08T00:00:00Z,USA
MT444521,2020-05-08T00:00:00Z,USA
MT444522,2020-05-08T00:00:00Z,USA
MT444523,2020-05-08T00:00:00Z,USA
MT444524,2020-05-08T00:00:00Z,USA
MT444525,2020-05-08T00:00:00Z,USA
MT444526,2020-05-08T00:00:00Z,USA
MT444527,2020-05-08T00:00:00Z,USA
MT444528,2020-05-08T00:00:00Z,USA
MT444529,2020-05-08T00:00:00Z,USA
MT444530,2020-05-08T00:00:00Z,USA
MT444531,2020-05-08T00:00:00Z,USA
MT444532,2020-05-08T00:00:00Z,USA
MT444533,2020-05-08T00:00:00Z,USA
MT444534,2020-05-08T00:00:00Z,USA
MT444535,2020-05-08T00:00:00Z,USA
MT444536,2020-05-08T00:00:00Z,USA
MT444537,2020-05-08T00:00:00Z,USA
MT444538,2020-05-08T00:00:00Z,USA
MT444539,2020-05-08T00:00:00Z,USA
MT444540,2020-05-08T00:00:00Z,USA
MT444541,2020-05-08T00:00:00Z,USA
MT444542,2020-05-08T00:00:00Z,USA
MT444543,2020-05-08T00:00:00Z,USA
MT444544,2020-05-08T00:00:00Z,USA
MT444545,2020-05-08T00:00:00Z,USA
MT444546,2020-05-08T00:00:00Z,USA
MT444547,2020-05-08T00:00:00Z,USA
MT444548,2020-05-08T00:00:00Z,USA
MT444549,2020-05-08T00:00:00Z,USA
MT444550,2020-05-08T00:00:00Z,USA
MT444551,2020-05-08T00:00:00Z,USA
MT444552,2020-05-08T00:00:00Z,USA
MT444553,2020-05-08T00:00:00Z,USA
MT444554,2020-05-08T00:00:00Z,USA
MT444555,2020-05-08T00:00:00Z,USA
MT444556,2020-05-08T00:00:00Z,USA
MT444557,2020-05-08T00:00:00Z,USA
MT444558,2020-05-08T00:00:00Z,USA
MT444559,2020-05-08T00:00:00Z,USA
MT444560,2020-05-08T00:00:00Z,USA
MT444561,2020-05-08T00:00:00Z,USA
MT444562,2020-05-08T00:00:00Z,USA
MT444563,2020-05-08T00:00:00Z,USA
MT444564,2020-05-08T00:00:00Z,USA
MT444565,2020-05-08T00:00:00Z,USA
MT444566,2020-05-08T00:00:00Z,USA
MT444567,2020-05-08T00:00:00Z,USA
MT444568,2020-05-08T00:00:00Z,USA
MT444569,2020-05-08T00:00:00Z,USA
MT444570,2020-05-08T00:00:00Z,USA
MT444571,2020-05-08T00:00:00Z,USA
MT444572,2020-05-08T00:00:00Z,USA
MT444573,2020-05-08T00:00:00Z,USA
MT444574,2020-05-08T00:00:00Z,USA
MT444575,2020-05-08T00:00:00Z,USA
MT444576,2020-05-08T00:00:00Z,USA
MT444577,2020-05-08T00:00:00Z,USA
MT444578,2020-05-08T00:00:00Z,USA
MT444579,2020-05-08T00:00:00Z,USA
MT444580,2020-05-08T00:00:00Z,USA
MT444581,2020-05-08T00:00:00Z,USA
MT444582,2020-05-08T00:00:00Z,USA
MT444583,2020-05-08T00:00:00Z,USA
MT444584,2020-05-08T00:00:00Z,USA
MT444585,2020-05-08T00:00:00Z,USA
MT444586,2020-05-08T00:00:00Z,USA
MT444587,2020-05-08T00:00:00Z,USA
MT444588,2020-05-08T00:00:00Z,USA
MT444589,2020-05-08T00:00:00Z,USA
MT444590,2020-05-08T00:00:00Z,USA
MT444591,2020-05-08T00:00:00Z,USA
MT444592,2020-05-08T00:00:00Z,USA
MT444593,2020-05-08T00:00:00Z,USA
MT444594,2020-05-08T00:00:00Z,USA
MT444595,2020-05-08T00:00:00Z,USA
MT444596,2020-05-08T00:00:00Z,USA
MT444597,2020-05-08T00:00:00Z,USA
MT444598,2020-05-08T00:00:00Z,USA
MT444599,2020-05-08T00:00:00Z,USA
MT444600,2020-05-08T00:00:00Z,USA
MT444601,2020-05-08T00:00:00Z,USA
MT444602,2020-05-08T00:00:00Z,USA
MT444603,2020-05-08T00:00:00Z,USA
MT444604,2020-05-08T00:00:00Z,USA
MT444605,2020-05-08T00:00:00Z,USA
MT444606,2020-05-08T00:00:00Z,USA
MT444607,2020-05-08T00:00:00Z,USA
MT444608,2020-05-08T00:00:00Z,USA
MT444609,2020-05-08T00:00:00Z,USA
MT444610,2020-05-08T00:00:00Z,USA
MT444611,2020-05-08T00:00:00Z,USA
MT444612,2020-05-08T00:00:00Z,USA
MT444613,2020-05-08T00:00:00Z,USA
MT444614,2020-05-08T00:00:00Z,USA
MT444615,2020-05-08T00:00:00Z,USA
MT444616,2020-05-08T00:00:00Z,USA
MT444617,2020-05-08T00:00:00Z,USA
MT444618,2020-05-08T00:00:00Z,USA
MT444619,2020-05-08T00:00:00Z,USA
MT444620,2020-05-08T00:00:00Z,USA
MT444621,2020-05-08T00:00:00Z,USA
MT444622,2020-05-08T00:00:00Z,USA
MT444623,2020-05-08T00:00:00Z,USA
MT444624,2020-05-08T00:00:00Z,USA
MT444625,2020-05-08T00:00:00Z,USA
MT444626,2020-05-08T00:00:00Z,USA
MT444627,2020-05-08T00:00:00Z,USA
MT444628,2020-05-08T00:00:00Z,USA
MT444629,2020-05-08T00:00:00Z,USA
MT444630,2020-05-08T00:00:00Z,USA
MT444631,2020-05-08T00:00:00Z,USA
MT444632,2020-05-08T00:00:00Z,USA
MT444633,2020-05-08T00:00:00Z,USA
MT444634,2020-05-08T00:00:00Z,USA
MT444635,2020-05-08T00:00:00Z,USA
MT425183,2020-05-04T00:00:00Z,USA
MT425184,2020-05-04T00:00:00Z,USA
MT412233,2020-04-30T00:00:00Z,USA
MT412239,2020-04-30T00:00:00Z,USA
MT412242,2020-04-30T00:00:00Z,USA
MT412243,2020-04-30T00:00:00Z,USA
MT412245,2020-04-30T00:00:00Z,USA
MT412254,2020-04-30T00:00:00Z,USA
MT412260,2020-04-30T00:00:00Z,USA
MT412266,2020-04-30T00:00:00Z,USA
MT412267,2020-04-30T00:00:00Z,USA
MT412273,2020-04-30T00:00:00Z,USA
MT412281,2020-04-30T00:00:00Z,USA
MT380728,2020-04-27T00:00:00Z,USA
MT380729,2020-04-27T00:00:00Z,USA
MT380730,2020-04-27T00:00:00Z,USA
MT380731,2020-04-27T00:00:00Z,USA
MT380732,2020-04-27T00:00:00Z,USA
MT380733,2020-04-27T00:00:00Z,USA
MT380734,2020-04-27T00:00:00Z,USA
MT375457,2020-04-24T00:00:00Z,USA
MT375472,2020-04-24T00:00:00Z,USA
MT375483,2020-04-24T00:00:00Z,USA
MT345802,2020-04-16T00:00:00Z,USA
MT345816,2020-04-16T00:00:00Z,USA
MT324684,2020-04-13T00:00:00Z,USA
MT326023,2020-04-13T00:00:00Z,USA
MT326024,2020-04-13T00:00:00Z,USA
MT326025,2020-04-13T00:00:00Z,USA
MT326026,2020-04-13T00:00:00Z,USA
MT326027,2020-04-13T00:00:00Z,USA
MT326028,2020-04-13T00:00:00Z,USA
MT326029,2020-04-13T00:00:00Z,USA
MT326030,2020-04-13T00:00:00Z,USA
MT326031,2020-04-13T00:00:00Z,USA
MT326032,2020-04-13T00:00:00Z,USA
MT326033,2020-04-13T00:00:00Z,USA
MT326034,2020-04-13T00:00:00Z,USA
MT326035,2020-04-13T00:00:00Z,USA
MT326036,2020-04-13T00:00:00Z,USA
MT326037,2020-04-13T00:00:00Z,USA
MT326038,2020-04-13T00:00:00Z,USA
MT326039,2020-04-13T00:00:00Z,USA
MT326040,2020-04-13T00:00:00Z,USA
MT326041,2020-04-13T00:00:00Z,USA
MT326042,2020-04-13T00:00:00Z,USA
MT326043,2020-04-13T00:00:00Z,USA
MT326044,2020-04-13T00:00:00Z,USA
MT326045,2020-04-13T00:00:00Z,USA
MT326046,2020-04-13T00:00:00Z,USA
MT326047,2020-04-13T00:00:00Z,USA
MT326048,2020-04-13T00:00:00Z,USA
MT326049,2020-04-13T00:00:00Z,USA
MT326050,2020-04-13T00:00:00Z,USA
MT326051,2020-04-13T00:00:00Z,USA
MT326052,2020-04-13T00:00:00Z,USA
MT326053,2020-04-13T00:00:00Z,USA
MT326054,2020-04-13T00:00:00Z,USA
MT326055,2020-04-13T00:00:00Z,USA
MT326056,2020-04-13T00:00:00Z,USA
MT326057,2020-04-13T00:00:00Z,USA
MT326058,2020-04-13T00:00:00Z,USA
MT326059,2020-04-13T00:00:00Z,USA
MT326060,2020-04-13T00:00:00Z,USA
MT326061,2020-04-13T00:00:00Z,USA
MT326062,2020-04-13T00:00:00Z,USA
MT326063,2020-04-13T00:00:00Z,USA
MT326064,2020-04-13T00:00:00Z,USA
MT326065,2020-04-13T00:00:00Z,USA
MT326066,2020-04-13T00:00:00Z,USA
MT326067,2020-04-13T00:00:00Z,USA
MT326068,2020-04-13T00:00:00Z,USA
MT326069,2020-04-13T00:00:00Z,USA
MT326070,2020-04-13T00:00:00Z,USA
MT326071,2020-04-13T00:00:00Z,USA
MT326072,2020-04-13T00:00:00Z,USA
MT326073,2020-04-13T00:00:00Z,USA
MT326074,2020-04-13T00:00:00Z,USA
MT326075,2020-04-13T00:00:00Z,USA
MT326076,2020-04-13T00:00:00Z,USA
MT326077,2020-04-13T00:00:00Z,USA
MT326078,2020-04-13T00:00:00Z,USA
MT326079,2020-04-13T00:00:00Z,USA
MT326080,2020-04-13T00:00:00Z,USA
MT326081,2020-04-13T00:00:00Z,USA
MT326082,2020-04-13T00:00:00Z,USA
MT326083,2020-04-13T00:00:00Z,USA
MT326084,2020-04-13T00:00:00Z,USA
MT326085,2020-04-13T00:00:00Z,USA
MT326086,2020-04-13T00:00:00Z,USA
MT326087,2020-04-13T00:00:00Z,USA
MT326088,2020-04-13T00:00:00Z,USA
MT326089,2020-04-13T00:00:00Z,USA
MT326090,2020-04-13T00:00:00Z,USA
MT326091,2020-04-13T00:00:00Z,USA
MT326092,2020-04-13T00:00:00Z,USA
MT326093,2020-04-13T00:00:00Z,USA
MT326094,2020-04-13T00:00:00Z,USA
MT326095,2020-04-13T00:00:00Z,USA
MT326096,2020-04-13T00:00:00Z,USA
MT326097,2020-04-13T00:00:00Z,USA
MT326098,2020-04-13T00:00:00Z,USA
MT326099,2020-04-13T00:00:00Z,USA
MT326100,2020-04-13T00:00:00Z,USA
MT326101,2020-04-13T00:00:00Z,USA
MT326102,2020-04-13T00:00:00Z,USA
MT326103,2020-04-13T00:00:00Z,USA
MT326104,2020-04-13T00:00:00Z,USA
MT326105,2020-04-13T00:00:00Z,USA
MT326106,2020-04-13T00:00:00Z,USA
MT326107,2020-04-13T00:00:00Z,USA
MT326108,2020-04-13T00:00:00Z,USA
MT326109,2020-04-13T00:00:00Z,USA
MT326110,2020-04-13T00:00:00Z,USA
MT326111,2020-04-13T00:00:00Z,USA
MT326112,2020-04-13T00:00:00Z,USA
MT326113,2020-04-13T00:00:00Z,USA
MT326114,2020-04-13T00:00:00Z,USA
MT326115,2020-04-13T00:00:00Z,USA
MT326116,2020-04-13T00:00:00Z,USA
MT326117,2020-04-13T00:00:00Z,USA
MT326118,2020-04-13T00:00:00Z,USA
MT326119,2020-04-13T00:00:00Z,USA
MT326120,2020-04-13T00:00:00Z,USA
MT326121,2020-04-13T00:00:00Z,USA
MT326122,2020-04-13T00:00:00Z,USA
MT326123,2020-04-13T00:00:00Z,USA
MT326124,2020-04-13T00:00:00Z,USA
MT326125,2020-04-13T00:00:00Z,USA
MT326126,2020-04-13T00:00:00Z,USA
MT326127,2020-04-13T00:00:00Z,USA
MT326128,2020-04-13T00:00:00Z,USA
MT326129,2020-04-13T00:00:00Z,USA
MT326130,2020-04-13T00:00:00Z,USA
MT326131,2020-04-13T00:00:00Z,USA
MT326132,2020-04-13T00:00:00Z,USA
MT326133,2020-04-13T00:00:00Z,USA
MT326134,2020-04-13T00:00:00Z,USA
MT326135,2020-04-13T00:00:00Z,USA
MT326136,2020-04-13T00:00:00Z,USA
MT326137,2020-04-13T00:00:00Z,USA
MT326138,2020-04-13T00:00:00Z,USA
MT326139,2020-04-13T00:00:00Z,USA
MT326140,2020-04-13T00:00:00Z,USA
MT326141,2020-04-13T00:00:00Z,USA
MT326142,2020-04-13T00:00:00Z,USA
MT326143,2020-04-13T00:00:00Z,USA
MT326144,2020-04-13T00:00:00Z,USA
MT326145,2020-04-13T00:00:00Z,USA
MT326146,2020-04-13T00:00:00Z,USA
MT326147,2020-04-13T00:00:00Z,USA
MT326148,2020-04-13T00:00:00Z,USA
MT326149,2020-04-13T00:00:00Z,USA
MT326150,2020-04-13T00:00:00Z,USA
MT326151,2020-04-13T00:00:00Z,USA
MT326152,2020-04-13T00:00:00Z,USA
MT326153,2020-04-13T00:00:00Z,USA
MT326154,2020-04-13T00:00:00Z,USA
MT326155,2020-04-13T00:00:00Z,USA
MT326156,2020-04-13T00:00:00Z,USA
MT326157,2020-04-13T00:00:00Z,USA
MT326158,2020-04-13T00:00:00Z,USA
MT326159,2020-04-13T00:00:00Z,USA
MT326160,2020-04-13T00:00:00Z,USA
MT326161,2020-04-13T00:00:00Z,USA
MT326162,2020-04-13T00:00:00Z,USA
MT326163,2020-04-13T00:00:00Z,USA
MT326164,2020-04-13T00:00:00Z,USA
MT326165,2020-04-13T00:00:00Z,USA
MT326166,2020-04-13T00:00:00Z,USA
MT326167,2020-04-13T00:00:00Z,USA
MT326168,2020-04-13T00:00:00Z,USA
MT326169,2020-04-13T00:00:00Z,USA
MT326170,2020-04-13T00:00:00Z,USA
MT326171,2020-04-13T00:00:00Z,USA
MT326172,2020-04-13T00:00:00Z,USA
MT326173,2020-04-13T00:00:00Z,USA
MT326174,2020-04-13T00:00:00Z,USA
MT326175,2020-04-13T00:00:00Z,USA
MT326176,2020-04-13T00:00:00Z,USA
MT326177,2020-04-13T00:00:00Z,USA
MT326178,2020-04-13T00:00:00Z,USA
MT326179,2020-04-13T00:00:00Z,USA
MT326180,2020-04-13T00:00:00Z,USA
MT326181,2020-04-13T00:00:00Z,USA
MT326182,2020-04-13T00:00:00Z,USA
MT326183,2020-04-13T00:00:00Z,USA
MT326184,2020-04-13T00:00:00Z,USA
MT326185,2020-04-13T00:00:00Z,USA
MT326186,2020-04-13T00:00:00Z,USA
MT326187,2020-04-13T00:00:00Z,USA
MT326188,2020-04-13T00:00:00Z,USA
MT326189,2020-04-13T00:00:00Z,USA
MT326190,2020-04-13T00:00:00Z,USA
MT326191,2020-04-13T00:00:00Z,USA
MT293177,2020-04-06T00:00:00Z,USA
MT295464,2020-04-06T00:00:00Z,USA
MT295465,2020-04-06T00:00:00Z,USA
MT263438,2020-03-31T00:00:00Z,USA
MT184907,2020-03-12T00:00:00Z,USA
MT184908,2020-03-12T00:00:00Z,USA
MT184909,2020-03-12T00:00:00Z,USA
MT184910,2020-03-12T00:00:00Z,USA
MT184911,2020-03-12T00:00:00Z,USA
MT184912,2020-03-12T00:00:00Z,USA
MT184913,2020-03-12T00:00:00Z,USA
MT159705,2020-03-09T00:00:00Z,USA
MT159706,2020-03-09T00:00:00Z,USA
MT159707,2020-03-09T00:00:00Z,USA
MT159708,2020-03-09T00:00:00Z,USA
MT159709,2020-03-09T00:00:00Z,USA
MT159710,2020-03-09T00:00:00Z,USA
MT159711,2020-03-09T00:00:00Z,USA
MT159712,2020-03-09T00:00:00Z,USA
MT159713,2020-03-09T00:00:00Z,USA
MT159714,2020-03-09T00:00:00Z,USA
MT159715,2020-03-09T00:00:00Z,USA
MT159716,2020-03-09T00:00:00Z,USA
MT159717,2020-03-09T00:00:00Z,USA
MT159718,2020-03-09T00:00:00Z,USA
MT159719,2020-03-09T00:00:00Z,USA
MT159720,2020-03-09T00:00:00Z,USA
MT159721,2020-03-09T00:00:00Z,USA
MT159722,2020-03-09T00:00:00Z,USA
MN985325,2020-01-24T00:00:00Z,USA
MT466583,2020-05-14T00:00:00Z,USA: AK
MT325561,2020-04-13T00:00:00Z,USA: AZ
MT325562,2020-04-13T00:00:00Z,USA: AZ
MT304477,2020-04-07T00:00:00Z,USA: AZ
MN997409,2020-01-28T00:00:00Z,USA: AZ
MT474126,2020-05-15T00:00:00Z,USA: CA
MT474127,2020-05-15T00:00:00Z,USA: CA
MT474128,2020-05-15T00:00:00Z,USA: CA
MT474129,2020-05-15T00:00:00Z,USA: CA
MT474130,2020-05-15T00:00:00Z,USA: CA
MT474131,2020-05-15T00:00:00Z,USA: CA
MT474132,2020-05-15T00:00:00Z,USA: CA
MT474133,2020-05-15T00:00:00Z,USA: CA
MT474134,2020-05-15T00:00:00Z,USA: CA
MT474135,2020-05-15T00:00:00Z,USA: CA
MT474136,2020-05-15T00:00:00Z,USA: CA
MT474137,2020-05-15T00:00:00Z,USA: CA
MT474138,2020-05-15T00:00:00Z,USA: CA
MT460089,2020-05-13T00:00:00Z,USA: CA
MT460090,2020-05-13T00:00:00Z,USA: CA
MT460091,2020-05-13T00:00:00Z,USA: CA
MT460092,2020-05-13T00:00:00Z,USA: CA
MT460113,2020-05-13T00:00:00Z,USA: CA
MT460114,2020-05-13T00:00:00Z,USA: CA
MT460115,2020-05-13T00:00:00Z,USA: CA
MT460116,2020-05-13T00:00:00Z,USA: CA
MT460117,2020-05-13T00:00:00Z,USA: CA
MT460118,2020-05-13T00:00:00Z,USA: CA
MT460119,2020-05-13T00:00:00Z,USA: CA
MT460120,2020-05-13T00:00:00Z,USA: CA
MT460121,2020-05-13T00:00:00Z,USA: CA
MT460122,2020-05-13T00:00:00Z,USA: CA
MT460123,2020-05-13T00:00:00Z,USA: CA
MT460124,2020-05-13T00:00:00Z,USA: CA
MT460125,2020-05-13T00:00:00Z,USA: CA
MT460126,2020-05-13T00:00:00Z,USA: CA
MT460127,2020-05-13T00:00:00Z,USA: CA
MT460128,2020-05-13T00:00:00Z,USA: CA
MT460129,2020-05-13T00:00:00Z,USA: CA
MT460130,2020-05-13T00:00:00Z,USA: CA
MT460131,2020-05-13T00:00:00Z,USA: CA
MT460132,2020-05-13T00:00:00Z,USA: CA
MT460133,2020-05-13T00:00:00Z,USA: CA
MT460134,2020-05-13T00:00:00Z,USA: CA
MT460135,2020-05-13T00:00:00Z,USA: CA
MT460136,2020-05-13T00:00:00Z,USA: CA
MT460137,2020-05-13T00:00:00Z,USA: CA
MT460138,2020-05-13T00:00:00Z,USA: CA
MT460139,2020-05-13T00:00:00Z,USA: CA
MT460140,2020-05-13T00:00:00Z,USA: CA
MT449636,2020-05-11T00:00:00Z,USA: CA
MT449637,2020-05-11T00:00:00Z,USA: CA
MT449638,2020-05-11T00:00:00Z,USA: CA
MT449639,2020-05-11T00:00:00Z,USA: CA
MT449640,2020-05-11T00:00:00Z,USA: CA
MT449641,2020-05-11T00:00:00Z,USA: CA
MT449642,2020-05-11T00:00:00Z,USA: CA
MT449643,2020-05-11T00:00:00Z,USA: CA
MT449644,2020-05-11T00:00:00Z,USA: CA
MT449645,2020-05-11T00:00:00Z,USA: CA
MT449646,2020-05-11T00:00:00Z,USA: CA
MT449647,2020-05-11T00:00:00Z,USA: CA
MT449648,2020-05-11T00:00:00Z,USA: CA
MT449649,2020-05-11T00:00:00Z,USA: CA
MT449650,2020-05-11T00:00:00Z,USA: CA
MT449651,2020-05-11T00:00:00Z,USA: CA
MT449652,2020-05-11T00:00:00Z,USA: CA
MT449653,2020-05-11T00:00:00Z,USA: CA
MT449654,2020-05-11T00:00:00Z,USA: CA
MT449655,2020-05-11T00:00:00Z,USA: CA
MT449656,2020-05-11T00:00:00Z,USA: CA
MT449657,2020-05-11T00:00:00Z,USA: CA
MT449658,2020-05-11T00:00:00Z,USA: CA
MT449659,2020-05-11T00:00:00Z,USA: CA
MT449660,2020-05-11T00:00:00Z,USA: CA
MT449661,2020-05-11T00:00:00Z,USA: CA
MT449662,2020-05-11T00:00:00Z,USA: CA
MT449663,2020-05-11T00:00:00Z,USA: CA
MT449664,2020-05-11T00:00:00Z,USA: CA
MT449665,2020-05-11T00:00:00Z,USA: CA
MT449666,2020-05-11T00:00:00Z,USA: CA
MT449667,2020-05-11T00:00:00Z,USA: CA
MT449668,2020-05-11T00:00:00Z,USA: CA
MT449669,2020-05-11T00:00:00Z,USA: CA
MT449670,2020-05-11T00:00:00Z,USA: CA
MT449671,2020-05-11T00:00:00Z,USA: CA
MT449672,2020-05-11T00:00:00Z,USA: CA
MT449673,2020-05-11T00:00:00Z,USA: CA
MT449674,2020-05-11T00:00:00Z,USA: CA
MT449675,2020-05-11T00:00:00Z,USA: CA
MT449676,2020-05-11T00:00:00Z,USA: CA
MT449677,2020-05-11T00:00:00Z,USA: CA
MT449678,2020-05-11T00:00:00Z,USA: CA
MT449679,2020-05-11T00:00:00Z,USA: CA
MT452576,2020-05-11T00:00:00Z,USA: CA
MT444148,2020-05-08T00:00:00Z,USA: CA
MT438718,2020-05-07T00:00:00Z,USA: CA
MT438719,2020-05-07T00:00:00Z,USA: CA
MT438720,2020-05-07T00:00:00Z,USA: CA
MT438721,2020-05-07T00:00:00Z,USA: CA
MT438722,2020-05-07T00:00:00Z,USA: CA
MT438723,2020-05-07T00:00:00Z,USA: CA
MT438724,2020-05-07T00:00:00Z,USA: CA
MT438725,2020-05-07T00:00:00Z,USA: CA
MT438726,2020-05-07T00:00:00Z,USA: CA
MT438727,2020-05-07T00:00:00Z,USA: CA
MT438728,2020-05-07T00:00:00Z,USA: CA
MT438729,2020-05-07T00:00:00Z,USA: CA
MT438730,2020-05-07T00:00:00Z,USA: CA
MT438731,2020-05-07T00:00:00Z,USA: CA
MT438732,2020-05-07T00:00:00Z,USA: CA
MT438733,2020-05-07T00:00:00Z,USA: CA
MT438734,2020-05-07T00:00:00Z,USA: CA
MT438735,2020-05-07T00:00:00Z,USA: CA
MT438736,2020-05-07T00:00:00Z,USA: CA
MT438737,2020-05-07T00:00:00Z,USA: CA
MT438738,2020-05-07T00:00:00Z,USA: CA
MT438739,2020-05-07T00:00:00Z,USA: CA
MT438740,2020-05-07T00:00:00Z,USA: CA
MT438741,2020-05-07T00:00:00Z,USA: CA
MT438742,2020-05-07T00:00:00Z,USA: CA
MT438743,2020-05-07T00:00:00Z,USA: CA
MT438744,2020-05-07T00:00:00Z,USA: CA
MT438745,2020-05-07T00:00:00Z,USA: CA
MT438746,2020-05-07T00:00:00Z,USA: CA
MT438747,2020-05-07T00:00:00Z,USA: CA
MT438748,2020-05-07T00:00:00Z,USA: CA
MT438749,2020-05-07T00:00:00Z,USA: CA
MT438750,2020-05-07T00:00:00Z,USA: CA
MT438751,2020-05-07T00:00:00Z,USA: CA
MT438752,2020-05-07T00:00:00Z,USA: CA
MT438753,2020-05-07T00:00:00Z,USA: CA
MT438754,2020-05-07T00:00:00Z,USA: CA
MT438755,2020-05-07T00:00:00Z,USA: CA
MT438756,2020-05-07T00:00:00Z,USA: CA
MT438757,2020-05-07T00:00:00Z,USA: CA
MT438758,2020-05-07T00:00:00Z,USA: CA
MT438759,2020-05-07T00:00:00Z,USA: CA
MT438760,2020-05-07T00:00:00Z,USA: CA
MT419827,2020-05-01T00:00:00Z,USA: CA
MT419828,2020-05-01T00:00:00Z,USA: CA
